,build_token,origin,provider,ref,schema,spec,status,timestamp,version,python_logger
34566,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-11 19:11:00+00:00,5.0,
35213,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-11 19:46:00+00:00,5.0,
36769,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-11 21:28:00+00:00,5.0,
759,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-12 01:13:00+00:00,5.0,
17534,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-12 21:00:00+00:00,5.0,
667,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-13 01:16:00+00:00,5.0,
1391,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-13 02:45:00+00:00,5.0,
13164,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-13 16:27:00+00:00,5.0,
14358,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-13 17:29:00+00:00,5.0,
16028,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-13 19:12:00+00:00,5.0,
16722,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-13 19:57:00+00:00,5.0,
16817,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-13 20:03:00+00:00,5.0,
187,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 00:19:00+00:00,5.0,
206,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 00:21:00+00:00,5.0,
1625,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 02:20:00+00:00,5.0,
2089,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 02:53:00+00:00,5.0,
2092,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 02:54:00+00:00,5.0,
20501,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 12:02:00+00:00,5.0,
22309,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 13:01:00+00:00,5.0,
23490,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 13:28:00+00:00,5.0,
31495,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 16:31:00+00:00,5.0,
33696,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 17:21:00+00:00,5.0,
33740,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 17:22:00+00:00,5.0,
34184,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 17:35:00+00:00,5.0,
35518,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 18:09:00+00:00,5.0,
35653,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 18:13:00+00:00,5.0,
36468,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 18:33:00+00:00,5.0,
36768,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 18:43:00+00:00,5.0,
37088,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 18:55:00+00:00,5.0,
37155,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 18:58:00+00:00,5.0,
37165,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 18:59:00+00:00,5.0,
37301,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 19:05:00+00:00,5.0,
37428,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 19:11:00+00:00,5.0,
37436,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 19:11:00+00:00,5.0,
37474,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 19:14:00+00:00,5.0,
37922,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 19:32:00+00:00,5.0,
38728,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 20:11:00+00:00,5.0,
39104,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 20:31:00+00:00,5.0,
39112,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 20:32:00+00:00,5.0,
39410,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 20:50:00+00:00,5.0,
39915,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 21:20:00+00:00,5.0,
40679,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 22:06:00+00:00,5.0,
41425,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 22:52:00+00:00,5.0,
41751,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-14 23:17:00+00:00,5.0,
78,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 00:06:00+00:00,5.0,
115,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 00:10:00+00:00,5.0,
205,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 00:18:00+00:00,5.0,
214,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 00:18:00+00:00,5.0,
317,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 00:25:00+00:00,5.0,
338,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 00:27:00+00:00,5.0,
605,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 00:45:00+00:00,5.0,
1169,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 01:25:00+00:00,5.0,
1218,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 01:29:00+00:00,5.0,
1960,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 02:17:00+00:00,5.0,
2952,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 03:24:00+00:00,5.0,
3436,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 03:53:00+00:00,5.0,
3450,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 03:54:00+00:00,5.0,
4239,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 04:40:00+00:00,5.0,
4663,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 05:02:00+00:00,5.0,
8250,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 06:44:00+00:00,5.0,
29123,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 15:25:00+00:00,5.0,
30153,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 15:49:00+00:00,5.0,
31211,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-15 16:09:00+00:00,5.0,
1769,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-16 02:07:00+00:00,5.0,
2671,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-16 03:04:00+00:00,5.0,
3040,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-16 03:27:00+00:00,5.0,
31425,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-16 15:32:00+00:00,5.0,
28916,1.0,gesis.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 14:55:00+00:00,5.0,
29688,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 15:07:00+00:00,5.0,
29755,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 15:09:00+00:00,5.0,
30206,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 15:15:00+00:00,5.0,
30690,1.0,turing.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 15:25:00+00:00,5.0,
30965,1.0,gke.mybinder.org,GitHub,06253c134595a6a88ad476f002cb68523bf693b4,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 15:30:00+00:00,5.0,
36644,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 18:17:00+00:00,5.0,
36888,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 18:27:00+00:00,5.0,
38367,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 19:34:00+00:00,5.0,
38686,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 19:49:00+00:00,5.0,
39860,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 20:43:00+00:00,5.0,
41934,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-17 22:47:00+00:00,5.0,
4362,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 04:20:00+00:00,5.0,
18006,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 11:52:00+00:00,5.0,
26631,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 16:47:00+00:00,5.0,
28121,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 17:37:00+00:00,5.0,
28134,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 17:37:00+00:00,5.0,
28538,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 17:53:00+00:00,5.0,
32248,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 21:09:00+00:00,5.0,
32726,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 21:41:00+00:00,5.0,
33412,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-18 22:36:00+00:00,5.0,
946,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-19 01:38:00+00:00,5.0,
1208,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-19 02:07:00+00:00,5.0,
14261,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-19 16:06:00+00:00,5.0,
19012,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-19 21:37:00+00:00,5.0,
192,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-20 00:28:00+00:00,5.0,
897,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-20 01:59:00+00:00,5.0,
16137,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-20 17:39:00+00:00,5.0,
16524,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-20 18:00:00+00:00,5.0,
17932,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-20 19:18:00+00:00,5.0,
20801,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-20 22:35:00+00:00,5.0,
21032,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-20 22:56:00+00:00,5.0,
1174,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 01:27:00+00:00,5.0,
1525,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 01:48:00+00:00,5.0,
1763,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 02:05:00+00:00,5.0,
3537,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 03:40:00+00:00,5.0,
45665,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 14:29:00+00:00,5.0,
52933,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 16:37:00+00:00,5.0,
56396,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 17:40:00+00:00,5.0,
57164,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 18:02:00+00:00,5.0,
57179,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 18:03:00+00:00,5.0,
58065,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 18:30:00+00:00,5.0,
58197,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 18:35:00+00:00,5.0,
58644,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 18:55:00+00:00,5.0,
58706,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 18:59:00+00:00,5.0,
58839,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 19:04:00+00:00,5.0,
59173,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 19:16:00+00:00,5.0,
60159,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 20:01:00+00:00,5.0,
60261,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 20:06:00+00:00,5.0,
61116,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 20:51:00+00:00,5.0,
61584,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 21:16:00+00:00,5.0,
61665,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 21:20:00+00:00,5.0,
61749,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 21:24:00+00:00,5.0,
61996,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 21:39:00+00:00,5.0,
62108,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 21:45:00+00:00,5.0,
62176,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 21:48:00+00:00,5.0,
62198,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 21:49:00+00:00,5.0,
62425,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 22:03:00+00:00,5.0,
62473,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 22:07:00+00:00,5.0,
62532,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 22:09:00+00:00,5.0,
62656,1.0,turing.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 22:15:00+00:00,5.0,
63037,1.0,gke.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 22:41:00+00:00,5.0,
63101,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 22:45:00+00:00,5.0,
64009,1.0,gesis.mybinder.org,GitHub,e3aaf5cadef6b3d9f333f2319ca574c43ed906db,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-02-21 23:53:00+00:00,5.0,
